Map,Pokemon,DexID,Morning,Day,Night,MinLvl,MaxLvl,Item,Member,Tier,Fishing,FishingOnly,RequiredRod
Route 223,Barboach,339,1,1,1,40,44,,0,Uncommon,1,0,Good Rod
Route 223,Binacle,688,1,1,1,40,44,Kee Berry,1,Rare,1,0,Super Rod
Route 223,Gyarados,130,1,1,1,40,44,,0,Common,1,0,Old Rod
Route 223,Magikarp,129,1,1,1,40,44,,0,Common,1,0,Old Rod
Route 223,Octillery,224,1,1,1,40,44,Starf Berry,0,Uncommon,1,0,Good Rod
Route 223,Pelipper,279,1,1,1,40,44,,0,Common,1,0,Old Rod
Route 223,Remoraid,223,1,1,1,40,44,Starf Berry,0,Uncommon,1,0,Good Rod
Route 223,Tentacruel,73,1,1,1,40,44,Poison Barb,0,Common,1,0,Old Rod
Route 223,Wailmer,320,1,1,1,40,44,,0,Uncommon,1,0,Good Rod
Route 223,Wailord,321,1,1,1,40,44,,0,Uncommon,1,0,Good Rod
Route 223,Wingull,278,1,1,1,40,44,,0,Common,1,0,Old Rod
Route 224,Gastrodon,423,1,1,1,52,56,,0,Rare,0,0,
Route 224,Gyarados,130,1,1,1,52,56,,0,Uncommon,1,0,Good Rod
Route 224,Luvdisc,370,1,1,1,52,56,,0,Uncommon,1,0,Super Rod
Route 224,Magikarp,129,1,1,1,52,56,,0,Common,1,0,Old Rod
Route 224,Octillery,224,1,1,1,52,56,,0,Uncommon,1,0,Super Rod
Route 224,Pelipper,279,1,1,1,52,56,,0,Uncommon,0,0,
Route 224,Remoraid,223,1,1,1,52,56,,0,Uncommon,1,0,Good Rod
Route 224,Tentacool,72,1,1,1,52,56,,0,Common,0,0,
Route 224,Tentacruel,73,1,1,1,52,56,,0,Common,0,0,
Route 224,Wingull,278,1,1,1,52,56,,0,Common,0,0,
Route 225,Basculin,550,1,1,1,9,13,,0,Rare,0,0,
Route 225,Finneon,456,1,1,1,40,45,Rindo Berry,0,Uncommon,0,0,
Route 225,Golduck,55,1,1,1,40,45,,0,Common,0,0,
Route 225,Lumineon,457,1,1,1,40,45,Rindo Berry,0,Uncommon,0,0,
Route 225,Magikarp,129,1,1,1,40,45,,0,Common,0,0,
Route 225,Psyduck,54,1,1,1,40,45,,0,Common,0,0,
Route 225,Seaking,119,1,1,1,40,45,,0,Common,0,0,
Route 225,Swablu,333,1,1,1,38,41,,0,Rare,0,0,
Route 226,Horsea,116,1,1,1,40,45,Dragon Scale,0,Common,0,0,
Route 226,Magikarp,129,1,1,1,40,45,,0,Common,0,0,
Route 226,Mantine,226,1,1,1,21,26,,0,Uncommon,0,0,
Route 226,Octillery,224,1,1,1,40,45,Starf Berry,0,Uncommon,0,0,
Route 226,Pelipper,279,1,1,1,40,45,,0,Common,0,0,
Route 226,Relicanth,369,1,1,1,25,30,,0,Rare,0,0,
Route 226,Seadra,117,1,1,1,40,45,,0,Common,0,0,
Route 226,Tirtouga,564,1,1,1,40,45,Cover Fossil,1,Rare,0,0,
Route 227,Buizel,418,1,1,1,40,45,Wacan Berry,0,Uncommon,0,0,
Route 227,Ducklett,580,1,1,1,35,40,Rindo Berry,0,Uncommon,0,0,
Route 227,Lumineon,457,1,1,1,40,45,Rindo Berry,0,Uncommon,0,0,
Route 227,Mudkip,258,1,1,1,30,35,,1,Rare,0,0,
Route 227,Poliwhirl,61,1,1,1,40,45,King's Rock,0,Common,0,0,
Route 227,Quagsire,195,1,1,1,40,45,,0,Common,0,0,
Route 227,Tympole,535,1,1,1,40,45,Persim Berry,0,Rare,0,0,
Route 227,Wooper,194,1,1,1,40,45,,0,Common,0,0,
Route 228,Barboach,339,1,1,1,40,44,,0,Uncommon,0,0,
Route 228,Gastrodon,423,1,1,1,40,44,Rowap Berry,1,Rare,0,0,
Route 228,Golduck,55,1,1,1,40,44,,0,Common,0,0,
Route 228,Psyduck,54,1,1,1,40,44,,0,Common,0,0,
Route 228,Quagsire,195,1,1,1,40,44,,0,Common,0,0,
Route 228,Shellos,422,1,1,1,40,44,Rowap Berry,0,Rare,0,0,
Route 228,Whiscash,340,1,1,1,40,44,,0,Uncommon,0,0,
Route 228,Wooper,194,1,1,1,40,44,,0,Common,0,0,
Route 229,Azurill,298,1,1,1,40,45,,0,Rare,0,0,
Route 229,Feebas,349,1,1,1,40,45,Prism Scale,0,Rare,0,0,
Route 229,Lotad,270,1,1,1,40,45,Mental Herb,0,Common,0,0,
Route 229,Magikarp,129,1,1,1,40,45,,0,Common,0,0,
Route 229,Marill,183,1,1,1,32,36,,0,Uncommon,0,0,
Route 229,Masquerain,284,1,1,1,40,45,Silver Powder,0,Common,0,0,
Route 229,Panpour,515,1,1,1,40,45,Rindo Berry,0,Uncommon,0,0,
Route 229,Surskit,283,1,1,1,40,45,Silver Powder,0,Common,0,0,
Route 230,Clauncher,692,1,1,1,40,45,,0,Rare,0,0,
Route 230,Gyarados,130,1,1,1,40,45,,0,Common,0,0,
Route 230,Magikarp,129,1,1,1,40,45,,0,Common,0,0,
Route 230,Octillery,224,1,1,1,40,45,,0,Uncommon,0,0,
Route 230,Pelipper,279,1,1,1,40,45,,0,Common,0,0,
Route 230,Remoraid,223,1,1,1,40,45,,0,Uncommon,0,0,
Route 230,Tentacruel,73,1,1,1,40,45,Poison Barb,0,Common,0,0,
Route 230,Wailmer,320,1,1,1,40,45,,0,Uncommon,0,0,
Route 230,Wailord,321,1,1,1,40,45,,0,Uncommon,0,0,
Route 24,Kingler,99,0,1,0,10,14,,0,Common,0,0,
Route 24,Koffing,109,1,0,0,10,14,Smoke Ball,0,Common,0,0,
Route 24,Krabby,98,0,1,0,10,14,,0,Common,0,0,
Route 24,Poliwrath,62,1,0,0,10,14,,0,Common,0,0,
Route 24,Seaking,119,0,1,0,10,14,,0,Common,0,0,
Route 24,Slowbro,80,1,0,0,10,14,King's Rock,0,Common,0,0,
Route 24,Slowking,199,0,0,1,10,14,,0,Uncommon,0,0,
Route 24,Tentacool,72,0,0,1,10,14,,0,Common,0,0,
Route 24,Tentacruel,73,0,0,1,10,14,,0,Common,0,0,
Route 25,Psyduck,54,1,1,1,16,18,,0,Common,0,0,
Route 26,Chinchou,170,0,0,1,38,38,Apicot Berry,0,Common,1,0,Old Rod
Route 26,Horsea,116,1,1,1,45,47,Dragon Scale,0,Common,1,0,Old Rod
Route 26,Krabby,98,1,1,1,45,47,,0,Common,1,0,Old Rod
Route 26,Magikarp,129,1,1,1,45,47,,0,Common,1,0,Old Rod
Route 26,Remoraid,223,1,1,1,45,47,Starf Berry,0,Uncommon,1,0,Old Rod
Route 26,Shellder,90,1,1,1,45,47,Shell Bell,0,Uncommon,1,0,Super Rod
Route 26,Shellos,422,1,0,1,43,44,,1,Rare,1,0,Super Rod
Route 26,Tentacool,72,1,1,0,45,47,,0,Common,1,0,Old Rod
Route 27,Buizel,418,1,1,1,44,48,Wacan Berry,1,Uncommon,1,0,Good Rod
Route 27,Chinchou,170,1,1,1,38,38,Apicot Berry,0,Common,1,0,Old Rod
Route 27,Luvdisc,370,1,1,1,33,33,,0,Uncommon,1,0,Good Rod
Route 27,Magikarp,129,1,1,1,44,48,,0,Common,1,0,Old Rod
Route 27,Remoraid,223,1,1,1,44,48,Starf Berry,0,Uncommon,1,0,Good Rod
Route 27,Tentacool,72,1,1,1,44,48,Poison Barb,0,Common,1,0,Old Rod
Route 27,Tentacruel,73,1,1,1,44,48,Poison Barb,0,Common,1,0,Old Rod
Route 28,Buizel,418,1,1,1,33,37,,1,Uncommon,1,0,Super Rod
Route 28,Corsola,222,1,1,1,33,37,Hard Stone,0,Uncommon,1,0,Good Rod
Route 28,Goldeen,118,1,1,1,33,37,,0,Common,1,0,Old Rod
Route 28,Golduck,55,1,1,1,33,37,,0,Common,1,0,Old Rod
Route 28,Politoed,186,1,1,1,33,37,,0,Uncommon,1,0,Super Rod
Route 28,Poliwag,60,1,1,1,33,37,King's Rock,0,Common,1,0,Old Rod
Route 28,Poliwhirl,61,1,1,1,33,37,,0,Common,1,0,Good Rod
Route 30,Buizel,418,1,1,1,4,6,Wacan Berry,1,Uncommon,1,0,Good Rod
Route 30,Goldeen,118,1,1,1,4,6,,0,Common,1,0,Old Rod
Route 30,Magikarp,129,1,1,1,4,6,,0,Common,1,0,Old Rod
Route 30,Marill,183,1,1,1,4,6,,0,Uncommon,1,0,Good Rod
Route 30,Poliwag,60,1,1,1,4,6,King's Rock,0,Common,1,0,Old Rod
Route 30,Poliwhirl,61,1,1,1,4,6,King's Rock,0,Common,1,0,Old Rod
Route 31,Azumarill,184,0,1,0,5,7,,0,Uncommon,0,0,
Route 31,Crobat,169,1,0,0,5,7,,0,Common,0,0,
Route 31,Golbat,42,1,0,0,5,7,,0,Common,0,0,
Route 31,Lombre,271,0,0,1,5,7,Mental Herb,0,Common,0,0,
Route 31,Ludicolo,272,0,0,1,5,7,Mental Herb,0,Common,0,0,
Route 31,Quagsire,195,0,1,0,5,7,,0,Common,0,0,
Route 31,Seel,86,0,0,1,5,7,Aspear Berry,0,Common,0,0,
Route 31,Wooper,194,0,1,0,5,7,,0,Common,0,0,
Route 31,Zubat,41,1,0,0,5,7,,0,Common,0,0,
Route 32,Poliwag,60,1,1,1,7,9,,0,Common,1,0,Old Rod
Route 32,Quagsire,195,1,1,0,7,9,,0,Common,1,0,Old Rod
Route 32,Qwilfish,211,1,1,1,7,9,,0,Uncommon,1,0,Good Rod
Route 32,Tentacool,72,0,0,1,7,9,,0,Common,1,0,Old Rod
Route 32,Tentacruel,73,0,0,1,7,9,,0,Common,1,0,Old Rod
Route 32,Wooper,194,1,1,0,7,9,,0,Common,1,0,Old Rod
Route 34,Corsola,222,1,1,1,11,15,Hard Stone,0,Uncommon,1,0,Good Rod
Route 34,Horsea,116,1,1,1,11,15,Dragon Scale,0,Common,1,0,Old Rod
Route 34,Magikarp,129,1,1,1,11,15,,0,Common,1,0,Old Rod
Route 34,Marill,183,1,1,1,11,15,,0,Uncommon,1,0,Good Rod
Route 34,Qwilfish,211,1,1,1,11,15,Poison Barb,0,Uncommon,1,0,Good Rod
Route 34,Staryu,120,1,0,1,11,15,,0,Rare,1,0,Super Rod
Route 34,Tentacool,72,1,1,1,11,15,,0,Common,1,0,Old Rod
Route 35,Corsola,222,1,1,1,14,18,Hard Stone,0,Uncommon,1,0,Good Rod
Route 35,Horsea,116,1,1,1,14,18,Dragon Scale,0,Common,1,0,Old Rod
Route 35,Poliwag,60,1,1,1,14,18,King's Rock,0,Common,1,0,Old Rod
Route 35,Psyduck,54,1,1,1,14,18,,0,Common,1,0,Old Rod
Route 35,Remoraid,223,1,1,1,14,18,Starf Berry,0,Uncommon,1,0,Good Rod
Route 35,Wooper,194,1,1,1,14,18,,0,Common,1,0,Old Rod
Route 4,Buizel,418,1,0,1,8,12,,1,Uncommon,1,0,Good Rod
Route 4,Goldeen,118,1,1,1,8,12,,0,Common,1,0,Old Rod
Route 4,Magikarp,129,1,1,1,8,12,,0,Common,1,0,Old Rod
Route 4,Poliwag,60,1,1,1,8,12,King's Rock,0,Common,1,0,Old Rod
Route 4,Seaking,119,1,1,1,8,12,,0,Common,1,0,Old Rod
Route 4,Slowpoke,79,1,1,1,8,12,,0,Common,1,0,Old Rod
Route 40,Carvanha,318,1,1,1,15,21,Deep Sea Tooth,1,Uncommon,1,0,Good Rod
Route 40,Chinchou,170,1,1,1,15,21,Apicot Berry,0,Common,1,0,Old Rod
Route 40,Clamperl,366,1,1,1,15,21,Pearl,0,Uncommon,1,0,Good Rod
Route 40,Corsola,222,1,1,1,15,21,Hard Stone,0,Uncommon,1,0,Good Rod
Route 40,Krabby,98,1,1,1,15,21,,0,Common,1,0,Old Rod
Route 40,Lanturn,171,1,1,1,15,21,Apicot Berry,0,Common,1,0,Old Rod
Route 40,Mantine,226,1,1,1,15,21,,0,Uncommon,1,0,Good Rod
Route 40,Shellder,90,1,1,1,15,21,,0,Uncommon,1,0,Good Rod
Route 40,Tentacool,72,1,1,1,15,21,Poison Barb,0,Common,1,0,Old Rod
Route 40,Tentacruel,73,1,1,1,15,21,Poison Barb,0,Common,1,0,Old Rod
Route 41,Chinchou,170,1,1,1,30,35,,0,Common,1,0,Old Rod
Route 41,Horsea,116,1,1,1,30,35,Dragon Scale,0,Common,1,0,Old Rod
Route 41,Lanturn,171,1,1,1,30,35,,0,Common,1,0,Old Rod
Route 41,Mantine,226,1,1,1,22,26,,0,Uncommon,1,0,Good Rod
Route 41,Octillery,224,1,1,1,30,35,Starf Berry,0,Uncommon,1,0,Good Rod
Route 41,Relicanth,369,1,1,1,20,24,Deep Sea Scale,1,Rare,1,0,Super Rod
Route 41,Remoraid,223,1,1,1,30,35,Starf Berry,0,Uncommon,1,0,Good Rod
Route 41,Shellder,90,1,1,1,30,35,,0,Uncommon,1,0,Good Rod
Route 41,Tentacruel,73,1,1,1,30,35,,0,Common,1,0,Old Rod
Route 41,Wailord,321,1,1,1,30,35,,1,Uncommon,1,0,Good Rod
Route 42,Goldeen,118,1,1,1,34,38,,0,Common,1,0,Old Rod
Route 42,Horsea,116,1,1,1,34,38,Dragon Scale,0,Common,1,0,Old Rod
Route 42,Magikarp,129,1,1,1,34,38,,0,Common,1,0,Old Rod
Route 42,Panpour,515,1,1,1,34,38,Rindo Berry,0,Uncommon,1,0,Good Rod
Route 42,Poliwag,60,1,1,1,34,38,King's Rock,0,Common,1,0,Old Rod
Route 42,Seaking,119,1,1,1,34,38,,0,Common,1,0,Old Rod
Route 43,Ducklett,580,1,1,1,36,40,,0,Uncommon,1,0,Good Rod
Route 43,Magikarp,129,1,1,1,36,40,,0,Common,1,0,Old Rod
Route 43,Poliwag,60,1,1,1,36,40,,0,Common,1,0,Old Rod
Route 43,Poliwhirl,61,1,1,1,36,40,King's Rock,0,Common,1,0,Old Rod
Route 43,Quagsire,195,1,1,1,36,40,,0,Common,1,0,Old Rod
Route 43,Wooper,194,1,1,1,36,40,,0,Common,1,0,Old Rod
Route 44,Corsola,222,1,1,1,36,40,Hard Stone,0,Uncommon,1,0,Good Rod
Route 44,Feebas,349,1,1,1,36,40,Prism Scale,1,Rare,1,0,Super Rod
Route 44,Goldeen,118,1,1,1,36,40,Lagging Tail,0,Common,1,0,Old Rod
Route 44,Magikarp,129,1,1,1,36,40,,0,Common,1,0,Old Rod
Route 44,Poliwag,60,1,1,1,36,40,King's Rock,0,Common,1,0,Old Rod
Route 44,Poliwhirl,61,1,1,1,36,40,King's Rock,0,Common,1,0,Old Rod
Route 44,Remoraid,223,1,1,1,36,40,,0,Uncommon,1,0,Good Rod
Route 45,Finneon,456,1,1,1,44,47,,0,Uncommon,1,0,Good Rod
Route 45,Goldeen,118,1,1,1,44,47,,0,Common,1,0,Old Rod
Route 45,Magikarp,129,1,1,1,44,47,,0,Common,1,0,Old Rod
Route 45,Poliwag,60,1,1,1,44,47,King's Rock,0,Common,1,0,Old Rod
Route 45,Quagsire,195,1,1,1,44,47,,0,Common,1,0,Old Rod
Route 45,Wooper,194,1,1,1,44,47,,0,Common,1,0,Old Rod
Route 47,Binacle,688,1,1,1,30,34,Kee Berry,1,Rare,1,0,Super Rod
Route 47,Corsola,222,1,1,1,30,34,Hard Stone,0,Uncommon,1,0,Good Rod
Route 47,Magikarp,129,1,1,1,30,34,,0,Common,1,0,Old Rod
Route 47,Marill,183,1,1,1,30,32,,0,Uncommon,1,0,Good Rod
Route 47,Poliwag,60,1,1,1,30,34,King's Rock,0,Common,1,0,Old Rod
Route 47,Quagsire,195,1,1,1,30,34,,0,Common,1,0,Old Rod
Route 47,Shellder,90,1,1,1,30,34,,0,Uncommon,1,0,Good Rod
Route 47,Wooper,194,1,1,1,30,34,,0,Common,1,0,Old Rod
Route 49,Clamperl,366,1,1,1,35,39,Pearl,0,Uncommon,0,0,
Route 49,Feebas,349,1,1,1,35,39,Prism Scale,0,Rare,0,0,
Route 49,Luvdisc,370,1,1,1,32,33,,0,Uncommon,0,0,
Route 49,Magikarp,129,1,1,1,35,39,,0,Common,0,0,
Route 49,Pelipper,279,1,1,1,35,39,,0,Common,0,0,
Route 49,Poliwag,60,1,1,1,35,39,,0,Common,0,0,
Route 49,Poliwhirl,61,1,1,1,35,39,King's Rock,0,Common,0,0,
Route 49,Sharpedo,319,1,1,1,35,39,Deep Sea Tooth,0,Uncommon,0,0,
Route 6,Buizel,418,1,1,1,22,24,Wacan Berry,1,Uncommon,1,0,Good Rod
Route 6,Goldeen,118,1,1,0,22,24,,0,Common,1,0,Old Rod
Route 6,Golduck,55,1,1,1,22,24,,0,Common,1,0,Old Rod
Route 6,Magikarp,129,1,1,1,22,24,,0,Common,1,0,Old Rod
Route 6,Poliwag,60,0,0,1,22,24,,0,Common,1,0,Old Rod
Route 6,Psyduck,54,1,1,1,22,24,,0,Common,1,0,Old Rod
Route 6,Shellder,90,1,1,0,22,24,,0,Uncommon,1,0,Super Rod
Route 6,Slowpoke,79,1,1,1,22,24,,0,Common,1,0,Old Rod
Ruin Valley,Gyarados,130,1,1,1,35,48,,0,Uncommon,1,1,Super Rod
Ruin Valley,Krabby,98,1,1,1,35,48,,0,Common,1,0,Old Rod
Ruin Valley,Magikarp,129,1,1,1,35,48,,0,Common,1,0,Old Rod
Ruin Valley,Marill,183,1,1,1,35,48,,0,Uncommon,1,0,Good Rod
Ruin Valley,Poliwag,60,1,1,1,35,48,King's Rock,0,Common,1,0,Old Rod
Ruin Valley,Wooper,194,1,1,1,35,48,,0,Common,1,0,Old Rod
Ruins Of Alph,Buizel,418,1,1,1,18,25,,1,Uncommon,1,0,Good Rod
Ruins Of Alph,Magikarp,129,1,1,1,18,25,,0,Common,1,0,Old Rod
Ruins Of Alph,Poliwag,60,1,1,1,18,25,,0,Common,1,0,Old Rod
Ruins Of Alph,Poliwhirl,61,1,1,1,18,25,,0,Common,1,0,Old Rod
Ruins Of Alph,Quagsire,195,1,1,1,18,25,,0,Common,1,0,Old Rod
Ruins Of Alph,Wooper,194,1,1,1,18,25,,0,Common,1,0,Old Rod
Safari Area 1,Ducklett,580,1,1,1,34,38,,1,Uncommon,1,0,Good Rod
Safari Area 1,Lapras,131,1,1,1,24,26,,0,Rare,1,0,Super Rod
Safari Area 1,Magikarp,129,1,1,1,34,38,,0,Common,1,0,Old Rod
Safari Area 1,Shellder,90,1,1,1,34,38,Shell Bell,0,Uncommon,1,0,Old Rod
Safari Area 1,Slowpoke,79,1,1,1,34,38,Lagging Tail,0,Common,1,0,Old Rod
Safari Area 2,Goldeen,118,1,1,1,34,38,,0,Common,1,0,Old Rod
Safari Area 2,Horsea,116,1,1,1,34,38,Dragon Scale,0,Common,1,0,Old Rod
Safari Area 2,Magikarp,129,1,1,1,34,38,,0,Common,1,0,Old Rod
Safari Area 2,Poliwag,60,1,1,1,34,38,,0,Common,1,0,Old Rod
Safari Area 2,Staryu,120,1,1,1,34,38,Water Stone,0,Rare,1,0,Super Rod
Safari Area 3,Basculin,550,1,1,1,12,13,,1,Rare,1,0,Super Rod
Safari Area 3,Golduck,55,1,1,1,32,34,,0,Common,1,0,Old Rod
Safari Area 3,Horsea,116,0,0,1,32,34,Dragon Scale,0,Common,1,0,Good Rod
Safari Area 3,Marill,183,1,1,1,32,34,,0,Uncommon,1,0,Super Rod
Safari Area 3,Psyduck,54,1,1,1,32,34,,0,Common,1,0,Old Rod
Safari Area 3,Slowpoke,79,1,1,1,32,34,Lagging Tail,0,Common,1,0,Old Rod
Safari Entrance,Finneon,456,1,1,1,34,38,Rindo Berry,0,Uncommon,0,0,
Safari Entrance,Frillish,592,1,1,1,34,38,,1,Rare,0,0,
Safari Entrance,Goldeen,118,1,1,1,34,38,,0,Common,0,0,
Safari Entrance,Krabby,98,1,1,1,34,38,,0,Common,1,0,Old Rod
Safari Entrance,Lotad,270,1,1,1,34,38,Mental Herb,0,Common,1,0,Old Rod
Safari Entrance,Marill,183,1,1,1,35,36,,0,Uncommon,0,0,
Safari Entrance,Slowpoke,79,1,1,1,34,38,Lagging Tail,0,Common,0,0,
Safari Exclusive,Buizel,418,1,1,1,34,38,Wacan Berry,1,Uncommon,0,0,
Safari Exclusive,Dratini,147,1,1,1,34,38,Dragon Scale,1,Rare,0,0,
Safari Exclusive,Horsea,116,1,1,1,34,38,Dragon Scale,1,Common,0,0,
Safari Exclusive,Magikarp,129,1,1,1,34,38,,1,Common,0,0,
Safari Exclusive,Marill,183,1,1,1,34,36,,1,Uncommon,0,0,
Safari Exclusive,Slowpoke,79,1,1,1,34,38,Lagging Tail,1,Common,0,0,
Safari Exclusive,Squirtle,7,1,1,1,34,38,,1,Rare,0,0,
Safari Exclusive,Staryu,120,1,1,1,34,38,Water Stone,1,Rare,0,0,
Safari Johto Grass and Swamp Zone,Politoed,186,1,1,1,22,26,Damp Rock,0,Uncommon,0,0,
Safari Johto Grass and Swamp Zone,Poliwag,60,1,1,1,22,26,,0,Common,0,0,
Safari Johto Grass and Swamp Zone,Quagsire,195,1,1,1,22,26,Starf Berry,0,Common,0,0,
Safari Johto Grass and Swamp Zone,Qwilfish,211,1,1,1,22,26,Poison Barb,0,Uncommon,0,0,
Safari Johto Grass and Swamp Zone,Shellos,422,1,1,1,22,26,Rowap Berry,0,Rare,0,0,
Safari Johto Grass and Swamp Zone,Skrelp,690,1,1,1,27,30,Maranga Berry,1,Rare,0,0,
Safari Johto Grass and Swamp Zone,Tympole,535,1,1,1,22,26,Persim Berry,0,Rare,0,0,
Safari Johto Grass and Swamp Zone,Wooper,194,1,1,1,22,26,,0,Common,0,0,
Safari Johto Grass and Swamp Zone,Yanma,193,1,1,1,22,26,Wide Lens,0,Uncommon,0,0,
Safari Johto Snow Zone,Cryogonal,615,1,1,1,22,26,Never-Melt Ice,0,Rare,0,0,
Safari Johto Snow Zone,Dewgong,87,1,1,1,22,26,Aspear Berry,0,Common,0,0,
Safari Johto Snow Zone,Golduck,55,1,1,1,22,26,,0,Common,0,0,
Safari Johto Snow Zone,Lapras,131,1,1,1,22,26,,0,Rare,0,0,
Safari Johto Snow Zone,Seel,86,1,1,1,22,26,Aspear Berry,0,Common,0,0,
Safari Johto Snow Zone,Slowking,199,1,1,1,22,26,King's Rock,0,Uncommon,0,0,
Safari Johto Snow Zone,Slowpoke,79,1,1,1,22,26,Lagging Tail,0,Common,0,0,
Safari Johto Snow Zone,Spheal,363,1,1,1,22,26,,0,Uncommon,0,0,
Safari Johto Snow Zone,Vanillite,582,1,1,1,22,26,Never-Melt Ice,1,Rare,0,0,
Safari Johto Wet Zone,Chinchou,170,1,1,1,22,26,Apicot Berry,0,Common,0,0,
Safari Johto Wet Zone,Corphish,341,1,1,1,22,26,Mystic Water,1,Rare,0,0,
Safari Johto Wet Zone,Corsola,222,1,1,1,22,26,Hard Stone,0,Uncommon,0,0,
Safari Johto Wet Zone,Horsea,116,1,1,1,22,26,Dragon Scale,0,Common,0,0,
Safari Johto Wet Zone,Mantine,226,1,1,1,22,26,Starf Berry,0,Uncommon,0,0,
Safari Johto Wet Zone,Marill,183,1,1,1,22,26,,0,Uncommon,0,0,
Safari Johto Wet Zone,Remoraid,223,1,1,1,22,26,Starf Berry,0,Uncommon,0,0,
Safari Johto Wet Zone,Totodile,158,1,1,1,22,26,,0,Rare,0,0,
Safari Johto Wet Zone,Tynamo,602,1,1,1,27,30,,0,Rare,0,0,
Sanctuary of Energy,Buizel,418,1,1,1,24,28,Wacan Berry,0,Uncommon,1,0,Good Rod
Sanctuary of Energy,Chinchou,170,1,1,1,24,28,Apicot Berry,0,Common,1,0,Old Rod
Sanctuary of Energy,Corsola,222,1,1,1,24,28,Hard Stone,0,Uncommon,1,0,Good Rod
Sanctuary of Energy,Piplup,393,1,1,1,24,28,,0,Rare,1,0,Super Rod
Sanctuary of Energy,Seel,86,1,1,1,24,28,Aspear Berry,0,Common,1,0,Old Rod
Sanctuary of Energy,Slowking,199,1,1,1,24,28,King's Rock,0,Uncommon,1,0,Good Rod
Sanctuary of Energy,Slowpoke,79,1,1,1,24,28,Lagging Tail,0,Common,1,0,Old Rod
Sanctuary of Energy,Tynamo,602,1,1,1,24,28,,0,Rare,1,0,Super Rod
Sea Mauville,Magikarp,129,1,1,1,28,35,,0,Common,1,1,Old Rod
Sea Mauville,Pelipper,279,1,1,1,28,35,,0,Uncommon,0,0,
Sea Mauville,Tentacool,72,1,1,1,28,35,,0,Common,1,0,Old Rod
Sea Mauville,Tentacruel,73,1,1,1,30,35,,0,Common,1,0,Good Rod
Sea Mauville,Wailmer,320,1,1,1,28,35,,0,Uncommon,1,1,Super Rod
Sea Mauville,Wingull,278,1,1,1,28,35,,0,Uncommon,0,0,
Seafoam B4F,Cryogonal,615,1,1,1,40,44,,1,Rare,0,0,
Seafoam B4F,Dewgong,87,1,1,1,38,38,,0,Common,0,0,
Seafoam B4F,Golbat,42,1,1,1,40,44,,0,Common,0,0,
Seafoam B4F,Gyarados,130,1,1,1,40,44,,0,Common,0,0,
Seafoam B4F,Horsea,116,1,1,1,40,44,Dragon Scale,0,Common,0,0,
Seafoam B4F,Lapras,131,1,1,1,26,26,,0,Rare,0,0,
Seafoam B4F,Seadra,117,1,1,1,40,44,Dragon Scale,0,Common,0,0,
Seafoam B4F,Seel,86,1,1,1,36,36,,0,Common,0,0,
Seafoam B4F,Shellder,90,1,1,1,40,44,,0,Uncommon,0,0,
Seafoam B4F,Slowbro,80,1,1,1,40,44,,0,Common,0,0,
Seaway Vein,Barboach,339,1,1,1,25,29,,0,Uncommon,1,0,Good Rod
Seaway Vein,Carvanha,318,1,1,1,25,29,Deep Sea Tooth,0,Uncommon,1,0,Good Rod
Seaway Vein,Feebas,349,1,1,1,25,29,Prism Scale,0,Rare,1,0,Super Rod
Seaway Vein,Horsea,116,1,1,1,25,29,Dragon Scale,0,Common,1,0,Old Rod
Seaway Vein,Marill,183,1,1,1,25,29,,0,Uncommon,1,0,Good Rod
Seaway Vein,Spheal,363,1,1,1,25,29,,0,Uncommon,1,0,Good Rod
Seaway Vein,Tentacool,72,1,1,1,25,29,Poison Barb,0,Common,1,0,Old Rod
Seaway Vein,Tentacruel,73,1,1,1,25,29,Poison Barb,0,Common,1,0,Old Rod
Seaway Vein Extension,Azumarill,184,1,1,1,25,29,,0,Uncommon,1,0,Good Rod
Seaway Vein Extension,Buizel,418,1,1,1,25,29,Wacan Berry,0,Uncommon,1,0,Good Rod
Seaway Vein Extension,Clauncher,692,1,1,1,15,19,,0,Rare,1,0,Super Rod
Seaway Vein Extension,Dewgong,87,1,1,1,25,29,Aspear Berry,0,Common,1,0,Old Rod
Seaway Vein Extension,Gyarados,130,1,1,1,25,29,,0,Common,1,0,Old Rod
Seaway Vein Extension,Horsea,116,1,1,1,25,29,Dragon Scale,0,Common,1,0,Old Rod
Seaway Vein Extension,Qwilfish,211,1,1,1,25,29,Poison Barb,0,Uncommon,1,0,Old Rod
Seaway Vein Extension,Seadra,117,1,1,1,25,29,Dragon Scale,0,Common,1,0,Old Rod
Seaway Vein Frozen,Barboach,339,1,1,1,25,29,,0,Uncommon,1,0,Good Rod
Seaway Vein Frozen,Carvanha,318,1,1,1,25,29,Deep Sea Tooth,0,Uncommon,1,0,Good Rod
Seaway Vein Frozen,Feebas,349,1,1,1,25,29,Prism Scale,0,Rare,1,0,Super Rod
Seaway Vein Frozen,Horsea,116,1,1,1,25,29,Dragon Scale,0,Common,1,0,Old Rod
Seaway Vein Frozen,Marill,183,1,1,1,25,29,,0,Uncommon,1,0,Good Rod
Seaway Vein Frozen,Spheal,363,1,1,1,25,29,,0,Uncommon,1,0,Good Rod
Seaway Vein Frozen,Tentacool,72,1,1,1,25,29,Poison Barb,0,Common,1,0,Old Rod
Seaway Vein Frozen,Tentacruel,73,1,1,1,25,29,Poison Barb,0,Common,1,0,Old Rod
